Date,Selina,Sub Category,Capacity,Out of Order,Available Beds,Sold Beds,Room Revenue USD,Food and Beverage Revenue,Activities Revenue,Co-Working Revenue,Average Guest Review
2017-12-08,Red Frog,Dorm,24,1,23,17,238.0,83.062,44.268,12.852,8.754
2017-12-08,Bocas del Toro,Private,44,1,43,33,970.2,326.95740000000006,226.05660000000003,115.4538,8.685
2017-12-08,San Jose,Private,40,1,39,29,1035.3000000000002,307.4841,150.1185,46.5885,8.763
2017-12-08,Medellin,Private,88,8,80,40,1520.0,296.40000000000003,264.47999999999996,53.2,8.771
2017-12-08,Antigua,Dorm,92,12,80,34,612.0,7.344,88.74,7.344,8.989
2017-12-08,La Fortuna,Dorm,100,3,97,39,585.0,205.33499999999998,55.575,12.87,8.792
2017-12-08,Antigua,Private,34,5,29,15,561.0000000000001,6.732000000000001,78.54000000000002,5.610000000000001,8.998
2017-12-08,Santa Teresa North,Private Shared,16,1,15,11,336.59999999999997,100.97999999999999,45.1044,16.83,8.762
2017-12-08,La Fortuna,Private,20,1,19,8,285.6,96.81840000000001,25.704,7.140000000000001,8.808
2017-12-08,Medellin,Dorm,215,20,195,89,1602.0,320.40000000000003,261.12600000000003,72.09,8.794
2017-12-08,Puerto Viejo,Private,32,1,31,17,571.2,194.77920000000003,65.688,21.1344,8.791
2017-12-08,San Jose,Dorm,86,2,84,58,1044.0,307.97999999999996,168.084,70.992,8.763
2017-12-08,Red Frog,Private,34,1,33,25,840.0,294.0,165.48000000000002,57.120000000000005,8.759
2017-12-08,Venao,Dorm,51,1,50,34,544.0,190.944,131.10399999999998,64.192,8.71
2017-12-08,Puerto Viejo,Dorm,66,2,64,30,540.0,185.22000000000003,56.699999999999996,24.3,8.782
2017-12-08,La Fortuna,Private Shared,32,2,30,14,403.19999999999993,137.4912,41.12639999999999,8.870399999999998,8.789
2017-12-08,Tamarindo,Private,24,1,23,13,464.1,156.8658,63.581700000000005,21.3486,8.774
2017-12-08,Manuel Antonio,Private Shared,18,1,17,14,453.59999999999997,135.6264,67.13279999999999,27.215999999999998,8.737
2017-12-08,Pedasi,Private,16,1,15,12,352.8,121.01040000000002,82.908,30.6936,8.705
2017-12-08,Venao,Private,12,1,11,9,283.5,96.95700000000001,63.7875,34.3035,8.708
2017-12-08,Medellin,Private Shared,24,3,21,10,304.0,59.888000000000005,46.512,15.200000000000001,8.782
2017-12-08,Venao,Private Shared,34,1,33,26,655.1999999999999,219.492,141.52319999999997,72.07199999999999,8.714
2017-12-08,Red Frog,Private Shared,14,1,13,10,251.99999999999994,89.20799999999997,47.37599999999999,15.371999999999996,8.748
2017-12-09,Manuel Antonio,Private,60,1,59,41,1377.6000000000001,439.4544000000001,221.79360000000003,59.2368,8.739
2017-12-09,Antigua,Dorm,92,13,79,31,527.0,2.6350000000000002,72.19900000000001,13.175,9.007
2017-12-09,Manuel Antonio,Dorm,116,1,115,83,1328.0,422.30400000000003,207.168,86.32000000000001,8.754
2017-12-09,Bocas del Toro,Dorm,154,1,153,114,1824.0,632.928,410.40000000000003,175.104,8.687
2017-12-09,Puerto Viejo,Dorm,66,1,65,35,630.0,209.79000000000002,76.86,32.129999999999995,8.77
2017-12-09,Medellin,Dorm,215,25,190,100,1800.0,354.6,298.8,73.8,8.775
2017-12-09,La Fortuna,Dorm,100,4,96,39,624.0,210.288,51.792,9.36,8.794
2017-12-09,Tamarindo,Dorm,144,3,141,88,1584.0,525.888,191.664,85.536,8.756
2017-12-09,Antigua,Private,34,4,30,12,475.20000000000005,6.652800000000001,65.57760000000002,5.2272,8.995
2017-12-09,San Jose,Private,40,1,39,28,1058.4,312.228,170.40240000000003,58.212,8.755
2017-12-09,Venao,Private Shared,34,1,33,24,604.8,210.47039999999998,131.24159999999998,66.52799999999999,8.695
2017-12-09,La Fortuna,Private Shared,32,2,30,13,350.99999999999994,116.18099999999998,37.907999999999994,12.284999999999998,8.781
2017-12-09,Pedasi,Dorm,8,1,7,6,84.0,28.308000000000003,18.06,8.316,8.718
2017-12-09,Jaco,Dorm,118,2,116,54,864.0,296.35200000000003,85.536,33.696,8.799
2017-12-09,Jaco,Private,42,2,40,20,630.0,207.27,69.3,14.49,8.792
2017-12-09,Red Frog,Private,34,1,33,26,764.4000000000001,272.8908,151.35120000000003,47.39280000000001,8.737
2017-12-09,Tamarindo,Private,24,1,23,15,535.5,167.076,68.0085,23.0265,8.783
2017-12-09,Tamarindo,Private Shared,34,1,33,21,680.4,213.6456,84.36959999999999,29.937599999999996,8.773
2017-12-09,Red Frog,Dorm,24,1,23,18,270.0,96.66,50.49,15.93,8.756
2017-12-09,Santa Teresa North,Private Shared,16,1,15,12,323.99999999999994,103.03199999999998,51.51599999999999,16.523999999999997,8.754
2017-12-09,Venao,Private,12,1,11,9,283.5,98.3745,67.7565,30.618,8.686
2017-12-09,Santa Teresa North,Dorm,140,1,139,99,1683.0,518.364,247.40099999999998,107.712,8.766
2017-12-09,San Jose,Dorm,86,2,84,59,944.0,299.248,147.264,46.256,8.752
2017-12-09,Venao,Dorm,51,1,50,37,592.0,206.60799999999998,137.936,57.424,8.685
2017-12-09,Bocas del Toro,Private Shared,32,1,31,24,647.9999999999999,229.39199999999994,141.26399999999998,71.27999999999999,8.712
2017-12-09,Bocas del Toro,Private,44,1,43,34,999.6,349.86,225.9096,111.9552,8.689
2017-12-09,Medellin,Private Shared,24,3,21,12,345.6,69.81120000000001,50.803200000000004,14.1696,8.781
2017-12-09,Medellin,Private,88,11,77,37,1335.7,276.4899,196.3479,57.4351,8.776
2017-12-09,Santa Teresa North,Private,22,1,21,16,537.6,169.34400000000002,75.8016,30.643200000000004,8.752
2017-12-09,Puerto Viejo,Private,32,1,31,18,680.4000000000001,218.40840000000003,65.31840000000001,17.01,8.781
2017-12-09,Manuel Antonio,Private Shared,18,1,17,13,374.4,119.4336,62.1504,20.592,8.736
2017-12-09,San Jose,Private Shared,14,1,13,11,316.79999999999995,99.79199999999999,48.78719999999999,20.9088,8.747
2017-12-09,Puerto Viejo,Private Shared,40,1,39,22,633.5999999999999,205.92,73.49759999999999,17.740799999999997,8.774
2017-12-09,La Fortuna,Private,20,1,19,8,285.6,97.96080000000002,30.844800000000003,3.9984000000000006,8.791
2017-12-09,Red Frog,Private Shared,14,1,13,11,277.19999999999993,92.58479999999999,56.548799999999986,16.354799999999994,8.756
2017-12-09,Jaco,Private Shared,26,1,25,12,367.2,121.5432,37.0872,13.219199999999999,8.772
2017-12-10,Medellin,Dorm,215,23,192,92,1748.0,361.83599999999996,297.16,54.188,8.771
2017-12-10,Antigua,Private,34,5,29,14,523.6000000000001,2.6180000000000008,74.87480000000001,5.2360000000000015,9.003
2017-12-10,Bocas del Toro,Private Shared,32,1,31,24,647.9999999999999,224.85599999999994,153.57599999999996,79.05599999999998,8.69
2017-12-10,Bocas del Toro,Dorm,154,3,151,116,1856.0,631.0400000000001,412.032,178.17600000000002,8.686
2017-12-10,San Jose,Private,40,1,39,28,999.6000000000001,298.8804,163.93440000000004,61.97520000000001,8.763
2017-12-10,Jaco,Dorm,118,2,116,57,912.0,321.936,82.992,43.776,8.771
2017-12-10,Santa Teresa North,Dorm,140,1,139,91,1456.0,438.256,219.856,69.888,8.751
2017-12-10,Tamarindo,Dorm,144,2,142,79,1343.0,424.388,163.846,52.377,8.778
2017-12-10,Santa Teresa North,Private Shared,16,1,15,11,336.59999999999997,100.64339999999999,48.133799999999994,20.195999999999998,8.743
2017-12-10,Medellin,Private,88,11,77,40,1520.0,302.48,231.04,60.800000000000004,8.799
2017-12-10,Manuel Antonio,Dorm,116,2,114,77,1386.0,442.134,198.19799999999998,80.388,8.762
2017-12-10,Puerto Viejo,Dorm,66,2,64,33,528.0,178.464,53.328,13.728,8.77
2017-12-10,Red Frog,Dorm,24,0,24,18,288.0,99.93599999999999,56.160000000000004,18.72,8.748
2017-12-10,La Fortuna,Private Shared,32,2,30,13,374.4,132.5376,33.3216,6.3648,8.8
2017-12-10,Venao,Dorm,51,1,50,39,624.0,220.896,144.144,65.52,8.702
2017-12-10,Antigua,Dorm,92,13,79,36,612.0,3.672,82.00800000000001,15.911999999999999,8.981
2017-12-10,Medellin,Private Shared,24,3,21,11,334.40000000000003,62.867200000000004,51.497600000000006,12.3728,8.775
2017-12-10,Jaco,Private Shared,26,2,24,11,296.99999999999994,100.97999999999999,33.858,12.770999999999997,8.78
2017-12-10,San Jose,Dorm,86,1,85,60,960.0,279.35999999999996,144.0,65.28,8.745
2017-12-10,La Fortuna,Private,20,2,18,9,302.40000000000003,100.39680000000001,32.961600000000004,10.8864,8.809
2017-12-10,Bocas del Toro,Private,44,1,43,30,882.0000000000001,309.582,201.09600000000003,91.72800000000001,8.689
2017-12-10,Jaco,Private,42,1,41,20,630.0,211.05,68.67,14.49,8.795
2017-12-10,Venao,Private,12,1,11,9,302.40000000000003,100.39680000000001,72.2736,35.985600000000005,8.703
2017-12-10,La Fortuna,Dorm,100,4,96,35,525.0,179.55,48.825,17.85,8.797
2017-12-10,Tamarindo,Private,24,1,23,13,464.1,151.2966,62.189400000000006,17.6358,8.768
2017-12-10,Santa Teresa North,Private,22,1,21,16,504.0,160.776,73.08,25.703999999999997,8.765
2017-12-10,Puerto Viejo,Private,32,1,31,17,642.6,210.77280000000002,62.9748,26.989200000000004,8.785
2017-12-10,Manuel Antonio,Private,60,1,59,42,1499.4,437.8248,215.9136,103.45860000000002,8.755
2017-12-10,Red Frog,Private,34,1,33,26,873.6,301.392,175.5936,71.63520000000001,8.757
2017-12-10,Manuel Antonio,Private Shared,18,1,17,14,403.19999999999993,124.99199999999998,58.86719999999999,22.175999999999995,8.758
2017-12-10,Venao,Private Shared,34,1,33,24,647.9999999999999,228.09599999999995,142.55999999999997,60.91199999999999,8.698
2017-12-10,San Jose,Private Shared,14,1,13,11,316.79999999999995,98.52479999999998,49.73759999999999,14.889599999999998,8.762
2017-12-10,Puerto Viejo,Private Shared,40,1,39,22,712.8,245.91599999999997,81.25919999999999,19.2456,8.794
2017-12-10,Tamarindo,Private Shared,34,1,33,19,615.6,193.91400000000002,81.2592,29.5488,8.765
2017-12-10,Pedasi,Dorm,8,1,7,6,96.0,33.983999999999995,22.464000000000002,10.368,8.716
2017-12-10,Red Frog,Private Shared,14,1,13,11,316.79999999999995,104.544,63.993599999999994,18.374399999999998,8.748
2017-12-11,Bocas del Toro,Dorm,154,2,152,113,1808.0,634.608,401.37600000000003,168.144,8.693
2017-12-11,Tamarindo,Dorm,144,2,142,79,1343.0,436.475,173.247,60.434999999999995,8.762
2017-12-11,Puerto Viejo,Dorm,66,2,64,31,527.0,172.329,52.173,15.809999999999999,8.767
2017-12-11,Jaco,Dorm,118,1,117,51,816.0,284.784,94.656,17.951999999999998,8.783
2017-12-11,Tamarindo,Private Shared,34,1,33,20,648.0,201.528,85.536,18.144000000000002,8.757
2017-12-11,Medellin,Dorm,215,19,196,101,1919.0,360.772,284.012,72.922,8.78
2017-12-11,Venao,Dorm,51,1,50,37,518.0,176.12,124.838,54.908,8.688
2017-12-11,Bocas del Toro,Private,44,1,43,33,1039.5,358.6275,247.40099999999998,106.029,8.696
2017-12-11,Manuel Antonio,Dorm,116,2,114,83,1494.0,454.176,204.67800000000003,83.664,8.745
2017-12-11,Santa Teresa North,Dorm,140,3,137,98,1470.0,445.40999999999997,208.73999999999998,54.39,8.751
2017-12-11,La Fortuna,Private Shared,32,2,30,15,431.99999999999994,143.42399999999998,42.336,11.231999999999998,8.789
2017-12-11,Santa Teresa North,Private,22,1,21,15,504.0,154.728,78.12,25.200000000000003,8.767
2017-12-11,Medellin,Private,88,10,78,38,1299.6,235.22759999999997,228.72959999999998,32.49,8.789
2017-12-11,Antigua,Dorm,92,10,82,33,627.0,6.896999999999999,95.304,16.302,8.987
2017-12-11,Santa Teresa North,Private Shared,16,1,15,11,316.79999999999995,97.89119999999998,42.767999999999994,14.255999999999997,8.746
2017-12-11,Jaco,Private,42,1,41,19,598.5,207.6795,61.047,20.349,8.773
2017-12-11,Manuel Antonio,Private Shared,18,1,17,14,453.59999999999997,138.34799999999998,75.2976,18.144,8.74
2017-12-11,Red Frog,Dorm,24,1,23,17,255.0,84.405,45.135,14.790000000000001,8.745
2017-12-11,San Jose,Dorm,86,1,85,65,1040.0,307.84,167.44,43.68,8.742
2017-12-11,La Fortuna,Dorm,100,4,96,39,624.0,218.39999999999998,68.016,18.72,8.802
2017-12-11,Manuel Antonio,Private,60,1,59,46,1545.6000000000001,460.58880000000005,250.38720000000004,95.8272,8.739
2017-12-11,Jaco,Private Shared,26,1,25,14,403.19999999999993,131.8464,35.88479999999999,15.321599999999997,8.794
2017-12-11,Puerto Viejo,Private Shared,40,1,39,21,642.5999999999999,212.70059999999998,74.54159999999999,23.133599999999994,8.776
2017-12-11,Red Frog,Private Shared,14,1,13,10,288.0,95.90400000000001,57.6,23.04,8.743
2017-12-11,Medellin,Private Shared,24,3,21,10,304.0,57.152,52.592,11.856,8.779
2017-12-11,Pedasi,Dorm,8,1,7,6,90.0,30.78,21.15,9.36,8.724
2017-12-11,Red Frog,Private,34,1,33,23,772.8000000000001,278.208,157.65120000000002,49.4592,8.749
2017-12-11,Venao,Private Shared,34,1,33,23,620.9999999999999,222.93899999999996,150.28199999999998,69.55199999999999,8.693
2017-12-11,Tamarindo,Private,24,1,23,14,529.2,171.4608,64.56240000000001,23.814,8.773
2017-12-11,Antigua,Private,34,4,30,14,585.2,7.607600000000001,87.1948,7.022400000000001,8.999
2017-12-11,Bocas del Toro,Private Shared,32,1,31,22,593.9999999999999,207.30599999999995,133.05599999999998,69.49799999999999,8.687
2017-12-11,San Jose,Private,40,1,39,29,1096.2,322.2828,172.10340000000002,49.329,8.762
2017-12-11,San Jose,Private Shared,14,1,13,11,316.79999999999995,92.50559999999999,48.15359999999999,18.057599999999997,8.752
2017-12-11,La Fortuna,Private,20,1,19,8,285.6,102.2448,29.1312,5.997600000000001,8.783
2017-12-11,Puerto Viejo,Private,32,1,31,18,680.4000000000001,218.40840000000003,76.88520000000001,28.576800000000006,8.774
2017-12-11,Venao,Private,12,1,11,9,283.5,98.3745,69.17399999999999,33.7365,8.711
2017-12-11,Pedasi,Private,16,1,15,12,352.8,121.716,82.20240000000001,35.6328,8.72
2017-12-12,Santa Teresa North,Dorm,140,3,137,99,1485.0,439.56,209.385,98.01,8.742
2017-12-12,Bocas del Toro,Dorm,154,2,152,110,1650.0,546.15,371.25,163.35,8.699
2017-12-12,La Fortuna,Dorm,100,6,94,44,748.0,250.58,80.784,21.692,8.802
2017-12-12,Red Frog,Private,34,1,33,25,787.5,280.34999999999997,155.925,59.0625,8.745
2017-12-12,San Jose,Private,40,1,39,31,1106.7,327.5832,173.7519,65.2953,8.762
2017-12-12,Antigua,Dorm,92,10,82,37,703.0,7.733,99.12299999999999,23.199,9.002
2017-12-12,Puerto Viejo,Private,32,1,31,17,606.9000000000001,200.88390000000004,69.18660000000001,30.951900000000002,8.793
2017-12-12,Medellin,Private Shared,24,2,22,10,288.0,52.992,47.52,11.232,8.772
2017-12-12,Red Frog,Dorm,24,1,23,18,288.0,99.07199999999999,58.751999999999995,16.704,8.737
2017-12-12,Medellin,Dorm,215,19,196,97,1746.0,331.74,307.296,71.586,8.783
2017-12-12,Manuel Antonio,Dorm,116,2,114,83,1494.0,452.68199999999996,222.606,85.158,8.762
2017-12-12,San Jose,Dorm,86,2,84,62,992.0,287.68,146.816,54.56,8.751
2017-12-12,Tamarindo,Private Shared,34,1,33,20,576.0,179.712,67.96799999999999,25.343999999999998,8.761
2017-12-12,Santa Teresa North,Private,22,1,21,14,441.0,134.946,58.653000000000006,16.758,8.759
2017-12-12,Tamarindo,Dorm,144,2,142,88,1408.0,444.928,163.328,50.687999999999995,8.774
2017-12-12,Jaco,Dorm,118,2,116,51,765.0,255.51000000000002,83.385,17.595,8.789
2017-12-12,Puerto Viejo,Dorm,66,1,65,35,560.0,180.32,54.32,13.44,8.774
2017-12-12,Santa Teresa North,Private Shared,16,1,15,11,316.79999999999995,97.25759999999998,50.371199999999995,12.355199999999998,8.751
2017-12-12,Manuel Antonio,Private Shared,18,1,17,12,367.2,108.32399999999998,57.6504,21.2976,8.752
2017-12-12,Jaco,Private,42,2,40,19,638.4,212.5872,72.7776,17.2368,8.774
2017-12-12,Medellin,Private,88,8,80,41,1402.1999999999998,256.60259999999994,236.97179999999997,70.11,8.79
2017-12-12,La Fortuna,Private,20,1,19,8,268.8,95.6928,28.7616,7.526400000000001,8.783
2017-12-12,Manuel Antonio,Private,60,1,59,46,1642.2,494.30219999999997,246.32999999999998,73.899,8.753
2017-12-12,Venao,Private Shared,34,1,33,25,674.9999999999999,226.12499999999997,153.22499999999997,74.92499999999998,8.703
2017-12-12,Red Frog,Private Shared,14,1,13,11,316.79999999999995,111.51359999999998,56.07359999999999,17.740799999999997,8.744
2017-12-12,Bocas del Toro,Private,44,1,43,30,1008.0,348.768,235.872,119.952,8.705
2017-12-12,La Fortuna,Private Shared,32,2,30,14,403.19999999999993,140.71679999999998,35.88479999999999,7.257599999999998,8.797
2017-12-12,Venao,Dorm,51,0,51,36,504.0,179.928,122.976,59.976,8.689
2017-12-12,San Jose,Private Shared,14,1,13,10,306.0,89.04599999999999,46.818,16.524,8.741
2017-12-12,Antigua,Private,34,4,30,13,514.8000000000001,1.5444000000000002,66.924,3.6036000000000006,8.983
2017-12-12,Bocas del Toro,Private Shared,32,1,31,22,633.5999999999999,211.62239999999997,136.224,63.993599999999994,8.714
2017-12-12,Venao,Private,12,1,11,9,283.5,96.10650000000001,64.92150000000001,30.9015,8.691
2017-12-12,Puerto Viejo,Private Shared,40,1,39,20,648.0,207.36,74.52000000000001,30.456,8.776
2017-12-12,Pedasi,Dorm,8,1,7,6,96.0,34.176,22.464000000000002,8.928,8.707
2017-12-12,Tamarindo,Private,24,1,23,13,436.8,143.27040000000002,48.048,20.0928,8.776
2017-12-12,Pedasi,Private,16,1,15,11,369.6,131.5776,80.5728,38.4384,8.702
2017-12-13,Jaco,Private,42,2,40,19,678.3000000000001,226.55220000000003,59.690400000000004,28.488600000000005,8.792
2017-12-13,Manuel Antonio,Dorm,116,2,114,86,1376.0,430.688,209.152,90.816,8.762
2017-12-13,Bocas del Toro,Dorm,154,3,151,112,1792.0,605.696,387.072,195.328,8.714
2017-12-13,Jaco,Dorm,118,3,115,55,825.0,275.55,76.725,39.6,8.775
2017-12-13,Medellin,Private,88,10,78,43,1634.0,326.8,254.904,78.432,8.779
2017-12-13,Santa Teresa North,Private,22,1,21,15,504.0,149.688,75.096,27.72,8.742
2017-12-13,Tamarindo,Dorm,144,2,142,89,1424.0,472.76800000000003,193.66400000000002,58.384,8.756
2017-12-13,Tamarindo,Private Shared,34,1,33,21,680.4,215.6868,80.96759999999999,28.576800000000002,8.783
2017-12-13,Venao,Dorm,51,1,50,36,504.0,168.84,116.424,51.912,8.708
2017-12-13,La Fortuna,Dorm,100,4,96,42,672.0,227.80800000000002,55.776,22.176000000000002,8.797
2017-12-13,Red Frog,Dorm,24,1,23,18,288.0,100.8,54.72,22.176,8.735
2017-12-13,Manuel Antonio,Private,60,1,59,43,1625.4,502.2486,240.5592,102.40020000000001,8.741
2017-12-13,Santa Teresa North,Dorm,140,3,137,101,1717.0,530.553,252.39899999999997,96.152,8.742
2017-12-13,Puerto Viejo,Private Shared,40,1,39,20,648.0,216.43200000000002,70.632,21.384,8.789
2017-12-13,Puerto Viejo,Dorm,66,1,65,36,648.0,207.36,80.352,31.104,8.785
2017-12-13,San Jose,Private,40,1,39,28,940.8000000000001,289.76640000000003,151.46880000000002,41.3952,8.758
2017-12-13,La Fortuna,Private Shared,32,1,31,14,403.19999999999993,143.53919999999997,44.35199999999999,8.063999999999998,8.799
2017-12-13,Medellin,Dorm,215,25,190,95,1900.0,378.1,302.1,77.9,8.792
2017-12-13,Antigua,Dorm,92,13,79,33,561.0,5.61,77.97900000000001,15.147,8.992
2017-12-13,Medellin,Private Shared,24,3,21,10,304.0,61.408,51.984,15.504,8.782
2017-12-13,Manuel Antonio,Private Shared,18,1,17,14,428.4,125.09279999999998,63.40319999999999,24.4188,8.745
2017-12-13,Bocas del Toro,Private,44,1,43,32,940.8000000000001,315.16800000000006,228.61440000000002,93.13920000000002,8.686
2017-12-13,Red Frog,Private Shared,14,1,13,10,269.99999999999994,91.52999999999999,53.18999999999999,19.169999999999995,8.747
2017-12-13,Puerto Viejo,Private,32,1,31,17,642.6,209.48760000000001,75.1842,19.9206,8.768
2017-12-13,Tamarindo,Private,24,1,23,14,529.2,172.5192,67.20840000000001,17.463600000000003,8.755
2017-12-13,Red Frog,Private,34,1,33,25,735.0,264.59999999999997,145.53,53.654999999999994,8.745
2017-12-13,San Jose,Dorm,86,1,85,58,1044.0,320.508,150.33599999999998,60.552,8.744
2017-12-13,Venao,Private Shared,34,1,33,26,701.9999999999999,246.40199999999996,155.14199999999997,68.79599999999999,8.712
2017-12-13,La Fortuna,Private,20,2,18,9,283.5,96.39,27.4995,5.9535,8.802
2017-12-13,Santa Teresa North,Private Shared,16,1,15,12,367.2,116.0352,54.3456,22.7664,8.754
2017-12-13,Pedasi,Dorm,8,1,7,6,96.0,34.272,22.368000000000002,8.352,8.703
2017-12-13,Antigua,Private,34,5,29,15,594.0,5.94,84.942,5.94,8.989
2017-12-13,Bocas del Toro,Private Shared,32,1,31,25,629.9999999999999,209.78999999999996,144.89999999999998,75.59999999999998,8.699
2017-12-13,Venao,Private,12,1,11,9,302.40000000000003,105.84,71.97120000000001,31.449600000000004,8.709
2017-12-13,San Jose,Private Shared,14,1,13,11,336.59999999999997,101.98979999999999,55.2024,18.176399999999997,8.755
2017-12-13,Pedasi,Private,16,1,15,12,352.8,122.4216,76.2048,33.8688,8.708
2017-12-14,Venao,Dorm,51,1,50,34,476.0,168.98,115.192,52.36,8.697
2017-12-14,Puerto Viejo,Dorm,66,2,64,32,576.0,190.08,67.39200000000001,23.616,8.78
2017-12-14,Medellin,Private,88,9,79,36,1368.0,265.392,239.39999999999998,61.559999999999995,8.792
2017-12-14,Jaco,Private,42,2,40,22,693.0,232.848,79.00200000000001,18.711,8.798
2017-12-14,Puerto Viejo,Private,32,1,31,18,604.8000000000001,198.97920000000002,63.504000000000005,22.982400000000002,8.777
2017-12-14,Antigua,Dorm,92,13,79,30,540.0,1.62,80.46,16.74,8.988
2017-12-14,Jaco,Private Shared,26,1,25,13,350.99999999999994,124.60499999999998,30.887999999999995,11.934,8.78
2017-12-14,Tamarindo,Private,24,1,23,15,567.0000000000001,179.17200000000003,75.41100000000002,19.278000000000006,8.771
2017-12-14,Bocas del Toro,Dorm,154,3,151,105,1575.0,546.525,360.675,155.925,8.698
2017-12-14,Antigua,Private,34,4,30,11,459.80000000000007,3.678400000000001,62.99260000000002,9.655800000000003,8.993
2017-12-14,Medellin,Private Shared,24,3,21,12,364.8,68.94720000000001,63.1104,13.4976,8.783
2017-12-14,Puerto Viejo,Private Shared,40,1,39,22,633.5999999999999,210.98879999999997,74.13119999999999,19.007999999999996,8.772
2017-12-14,Santa Teresa North,Dorm,140,3,137,93,1488.0,474.672,218.736,72.912,8.767
2017-12-14,La Fortuna,Dorm,100,6,94,42,714.0,243.47400000000002,74.256,29.274,8.796
